match_id,team1,team2,venue,pitch_type,match_format,toss_winner,toss_decision,team1_home,team2_home,team1_strength,team2_strength,team1_score,team2_score,winner
241,South Africa,Afghanistan,Sydney Cricket Ground,balanced,T20,Afghanistan,field,0,0,84,70,191,159,South Africa
242,Australia,Bangladesh,"Shere Bangla Stadium, Dhaka",spin,T20,Bangladesh,bat,0,1,90,65,173,163,Australia
243,England,Australia,"Gaddafi Stadium, Lahore",spin,T20,Australia,bat,0,0,85,90,185,159,England
244,Bangladesh,Pakistan,"The Oval, London",balanced,ODI,Pakistan,field,0,0,65,80,180,210,Pakistan
245,England,Australia,Sydney Cricket Ground,balanced,ODI,Australia,bat,0,1,85,90,266,193,England
246,Sri Lanka,India,"Wankhede Stadium, Mumbai",batting,ODI,Sri Lanka,field,0,1,72,92,261,270,India
247,Sri Lanka,Afghanistan,"Gaddafi Stadium, Lahore",spin,ODI,Sri Lanka,bat,0,0,72,70,274,287,Afghanistan
248,Afghanistan,New Zealand,"Lord's, London",pace,T20,Afghanistan,field,0,0,70,83,136,108,Afghanistan
249,Afghanistan,Australia,"Shere Bangla Stadium, Dhaka",spin,ODI,Australia,field,0,0,70,90,313,351,Australia
250,West Indies,South Africa,Dubai International Stadium,spin,T20,South Africa,field,0,0,68,84,158,167,South Africa
251,Australia,England,"Gaddafi Stadium, Lahore",spin,ODI,England,bat,0,0,90,85,205,213,England
252,Bangladesh,South Africa,"Wankhede Stadium, Mumbai",batting,ODI,South Africa,field,0,0,65,84,320,359,South Africa
253,West Indies,India,"The Oval, London",balanced,T20,West Indies,field,0,0,68,92,264,253,West Indies
254,Afghanistan,New Zealand,"Shere Bangla Stadium, Dhaka",spin,ODI,New Zealand,field,0,0,70,83,211,212,New Zealand
255,Pakistan,South Africa,Melbourne Cricket Ground,pace,T20,Pakistan,field,0,0,80,84,111,128,South Africa
256,Sri Lanka,South Africa,"M. Chinnaswamy Stadium, Bangalore",batting,T20,Sri Lanka,bat,0,0,72,84,192,215,South Africa
257,Sri Lanka,Afghanistan,"Gaddafi Stadium, Lahore",spin,T20,Sri Lanka,bat,0,0,72,70,180,188,Afghanistan
258,Pakistan,England,Sydney Cricket Ground,balanced,ODI,England,bat,0,0,80,85,186,231,England
259,South Africa,Bangladesh,"The Oval, London",balanced,ODI,Bangladesh,bat,0,0,84,65,344,367,Bangladesh
260,England,Pakistan,"R. Premadasa Stadium, Colombo",spin,ODI,England,bat,0,0,85,80,256,289,Pakistan
261,India,Afghanistan,"Newlands, Cape Town",pace,ODI,India,field,0,0,92,70,241,216,India
262,West Indies,South Africa,"Wankhede Stadium, Mumbai",batting,T20,South Africa,field,0,0,68,84,199,152,West Indies
263,West Indies,Afghanistan,Dubai International Stadium,spin,T20,Afghanistan,bat,0,0,68,70,175,184,Afghanistan
264,Pakistan,England,Sydney Cricket Ground,balanced,T20,England,field,0,0,80,85,187,170,Pakistan
265,South Africa,Sri Lanka,"Kensington Oval, Barbados",batting,ODI,South Africa,field,0,0,84,72,325,294,South Africa
266,Sri Lanka,Afghanistan,"Lord's, London",pace,T20,Sri Lanka,field,0,0,72,70,149,129,Sri Lanka
267,Australia,Bangladesh,"M. Chinnaswamy Stadium, Bangalore",batting,T20,Australia,field,0,0,90,65,187,145,Australia
268,South Africa,Pakistan,"Gaddafi Stadium, Lahore",spin,ODI,Pakistan,field,0,1,84,80,234,214,South Africa
269,West Indies,Afghanistan,"Kensington Oval, Barbados",batting,T20,Afghanistan,field,1,0,68,70,226,244,Afghanistan
270,Pakistan,India,"Lord's, London",pace,T20,Pakistan,bat,0,0,80,92,153,145,Pakistan
271,Pakistan,England,"The Oval, London",balanced,T20,Pakistan,field,0,1,80,85,177,143,Pakistan
272,New Zealand,Sri Lanka,"Lord's, London",pace,T20,New Zealand,field,0,0,83,72,123,141,Sri Lanka
273,Pakistan,South Africa,"Shere Bangla Stadium, Dhaka",spin,ODI,South Africa,field,0,0,80,84,258,196,Pakistan
274,Bangladesh,Afghanistan,"M. Chinnaswamy Stadium, Bangalore",batting,T20,Bangladesh,bat,0,0,65,70,160,162,Afghanistan
275,South Africa,New Zealand,Melbourne Cricket Ground,pace,ODI,South Africa,field,0,0,84,83,233,227,South Africa
276,England,Australia,Dubai International Stadium,spin,ODI,England,bat,0,0,85,90,228,201,England
277,Australia,England,"Shere Bangla Stadium, Dhaka",spin,T20,England,field,0,0,90,85,151,124,Australia
278,England,India,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,England,field,0,1,85,92,196,243,India
279,Australia,India,"MA Chidambaram Stadium, Chennai",spin,ODI,Australia,field,0,1,90,92,252,256,India
280,South Africa,Australia,"Eden Gardens, Kolkata",balanced,ODI,South Africa,field,0,0,84,90,312,358,Australia
281,South Africa,Australia,"Lord's, London",pace,ODI,Australia,field,0,0,84,90,150,80,South Africa
282,Sri Lanka,India,Dubai International Stadium,spin,ODI,Sri Lanka,bat,0,0,72,92,209,241,India
283,South Africa,Sri Lanka,"Kensington Oval, Barbados",batting,T20,Sri Lanka,bat,0,0,84,72,173,151,South Africa
284,Afghanistan,Bangladesh,"Eden Gardens, Kolkata",balanced,ODI,Afghanistan,field,0,0,70,65,222,261,Bangladesh
285,India,England,"Gaddafi Stadium, Lahore",spin,T20,England,bat,0,0,92,85,212,235,England
286,Australia,Sri Lanka,"Lord's, London",pace,ODI,Sri Lanka,bat,0,0,90,72,265,309,Sri Lanka
287,Pakistan,India,"Wankhede Stadium, Mumbai",batting,ODI,Pakistan,field,0,1,80,92,308,314,India
288,Afghanistan,Bangladesh,"Lord's, London",pace,ODI,Afghanistan,bat,0,0,70,65,251,218,Afghanistan
289,Bangladesh,New Zealand,"Shere Bangla Stadium, Dhaka",spin,T20,Bangladesh,field,1,0,65,83,175,146,Bangladesh
290,Bangladesh,Pakistan,Dubai International Stadium,spin,T20,Bangladesh,field,0,1,65,80,123,136,Pakistan
291,India,New Zealand,"Lord's, London",pace,T20,India,bat,0,0,92,83,151,162,New Zealand
292,West Indies,New Zealand,"Hagley Oval, Christchurch",pace,T20,West Indies,field,0,1,68,83,195,181,West Indies
293,Australia,Afghanistan,Sydney Cricket Ground,balanced,T20,Afghanistan,bat,1,0,90,70,164,139,Australia
294,Afghanistan,Bangladesh,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,Afghanistan,field,0,0,70,65,188,203,Bangladesh
295,South Africa,Sri Lanka,Sydney Cricket Ground,balanced,ODI,Sri Lanka,bat,0,0,84,72,221,160,South Africa
296,Afghanistan,West Indies,"Eden Gardens, Kolkata",balanced,ODI,West Indies,field,0,0,70,68,382,305,Afghanistan
297,West Indies,India,Dubai International Stadium,spin,ODI,India,field,0,0,68,92,301,280,West Indies
298,Bangladesh,New Zealand,"Eden Gardens, Kolkata",balanced,T20,New Zealand,bat,0,0,65,83,162,152,Bangladesh
299,Afghanistan,South Africa,"Wankhede Stadium, Mumbai",batting,T20,South Africa,field,0,0,70,84,144,166,South Africa
300,Bangladesh,New Zealand,"Wankhede Stadium, Mumbai",batting,T20,New Zealand,bat,0,0,65,83,156,185,New Zealand
301,New Zealand,Sri Lanka,Melbourne Cricket Ground,pace,T20,New Zealand,bat,0,0,83,72,117,93,New Zealand
302,South Africa,India,"Gaddafi Stadium, Lahore",spin,ODI,South Africa,field,0,0,84,92,250,211,South Africa
303,India,Australia,"MA Chidambaram Stadium, Chennai",spin,ODI,India,field,1,0,92,90,235,160,India
304,England,Bangladesh,Dubai International Stadium,spin,ODI,Bangladesh,field,0,0,85,65,253,223,England
305,Afghanistan,Australia,"R. Premadasa Stadium, Colombo",spin,ODI,Afghanistan,bat,0,0,70,90,314,301,Afghanistan
306,New Zealand,Pakistan,"The Oval, London",balanced,ODI,Pakistan,field,0,0,83,80,240,170,New Zealand
307,Pakistan,India,"Lord's, London",pace,ODI,Pakistan,field,0,0,80,92,316,359,India
308,India,New Zealand,"Hagley Oval, Christchurch",pace,T20,New Zealand,field,0,1,92,83,143,146,New Zealand
309,India,Australia,"Kensington Oval, Barbados",batting,T20,Australia,bat,0,0,92,90,192,167,India
310,West Indies,South Africa,Dubai International Stadium,spin,ODI,West Indies,bat,0,0,68,84,202,250,South Africa
311,Australia,Afghanistan,"Gaddafi Stadium, Lahore",spin,ODI,Afghanistan,field,0,0,90,70,245,216,Australia
312,South Africa,Sri Lanka,"Kensington Oval, Barbados",batting,T20,South Africa,field,0,0,84,72,156,136,South Africa
313,Australia,Pakistan,"Wankhede Stadium, Mumbai",batting,T20,Pakistan,bat,0,0,90,80,112,121,Pakistan
314,Pakistan,West Indies,"Kensington Oval, Barbados",batting,ODI,West Indies,field,0,1,80,68,283,293,West Indies
315,Bangladesh,Pakistan,"MA Chidambaram Stadium, Chennai",spin,ODI,Bangladesh,field,0,0,65,80,276,267,Bangladesh
316,England,India,"Gaddafi Stadium, Lahore",spin,T20,England,bat,0,0,85,92,168,155,England
317,Afghanistan,Sri Lanka,Melbourne Cricket Ground,pace,ODI,Sri Lanka,field,0,0,70,72,286,307,Sri Lanka
318,Bangladesh,Pakistan,"Kensington Oval, Barbados",batting,ODI,Pakistan,field,0,0,65,80,293,328,Pakistan
319,India,Afghanistan,"Shere Bangla Stadium, Dhaka",spin,T20,Afghanistan,field,0,0,92,70,140,146,Afghanistan
320,New Zealand,Australia,"The Oval, London",balanced,ODI,New Zealand,bat,0,0,83,90,266,279,Australia
321,Bangladesh,Afghanistan,"R. Premadasa Stadium, Colombo",spin,T20,Bangladesh,bat,0,0,65,70,144,121,Bangladesh
322,New Zealand,India,"Lord's, London",pace,T20,New Zealand,field,0,0,83,92,216,211,New Zealand
323,New Zealand,Afghanistan,"Hagley Oval, Christchurch",pace,T20,New Zealand,bat,1,0,83,70,209,212,Afghanistan
324,Afghanistan,India,"Kensington Oval, Barbados",batting,T20,Afghanistan,bat,0,0,70,92,155,169,India
325,West Indies,India,"R. Premadasa Stadium, Colombo",spin,ODI,West Indies,field,0,0,68,92,271,305,India
326,South Africa,England,"The Oval, London",balanced,ODI,South Africa,bat,0,1,84,85,250,271,England
327,Sri Lanka,Bangladesh,"Wankhede Stadium, Mumbai",batting,T20,Bangladesh,bat,0,0,72,65,183,203,Bangladesh
328,Afghanistan,South Africa,Dubai International Stadium,spin,ODI,South Africa,field,0,0,70,84,320,353,South Africa
329,England,Afghanistan,Dubai International Stadium,spin,T20,England,field,0,0,85,70,139,157,Afghanistan
330,South Africa,England,Melbourne Cricket Ground,pace,T20,South Africa,field,0,0,84,85,179,182,England
331,England,South Africa,"MA Chidambaram Stadium, Chennai",spin,T20,South Africa,bat,0,0,85,84,172,178,South Africa
332,South Africa,Afghanistan,"Lord's, London",pace,ODI,Afghanistan,field,0,0,84,70,271,312,Afghanistan
333,South Africa,Bangladesh,Sydney Cricket Ground,balanced,T20,Bangladesh,field,0,0,84,65,174,151,South Africa
334,Afghanistan,England,Dubai International Stadium,spin,T20,Afghanistan,field,0,0,70,85,119,71,Afghanistan
335,Afghanistan,West Indies,Melbourne Cricket Ground,pace,T20,West Indies,field,0,0,70,68,161,174,West Indies
336,Pakistan,Afghanistan,"Shere Bangla Stadium, Dhaka",spin,ODI,Afghanistan,bat,0,0,80,70,259,292,Afghanistan
337,Bangladesh,India,"Lord's, London",pace,T20,Bangladesh,bat,0,0,65,92,142,108,Bangladesh
338,England,South Africa,"Hagley Oval, Christchurch",pace,T20,England,field,0,0,85,84,175,191,South Africa
339,Sri Lanka,Afghanistan,"MA Chidambaram Stadium, Chennai",spin,ODI,Afghanistan,field,0,0,72,70,264,222,Sri Lanka
340,Australia,England,"Eden Gardens, Kolkata",balanced,ODI,England,field,0,0,90,85,322,263,Australia
341,England,Pakistan,"Newlands, Cape Town",pace,ODI,Pakistan,field,0,0,85,80,247,224,England
342,England,West Indies,Melbourne Cricket Ground,pace,T20,England,bat,0,0,85,68,183,178,England
343,West Indies,New Zealand,"R. Premadasa Stadium, Colombo",spin,ODI,New Zealand,field,0,0,68,83,320,244,West Indies
344,West Indies,New Zealand,"Lord's, London",pace,ODI,West Indies,field,0,0,68,83,257,223,West Indies
345,England,West Indies,"Hagley Oval, Christchurch",pace,ODI,West Indies,bat,0,0,85,68,277,270,England
346,New Zealand,Afghanistan,Sydney Cricket Ground,balanced,ODI,New Zealand,field,0,0,83,70,312,257,New Zealand
347,Australia,New Zealand,Melbourne Cricket Ground,pace,T20,New Zealand,bat,1,0,90,83,134,137,New Zealand
348,Afghanistan,South Africa,"Gaddafi Stadium, Lahore",spin,ODI,South Africa,field,0,0,70,84,240,202,Afghanistan
349,South Africa,Australia,"Gaddafi Stadium, Lahore",spin,T20,South Africa,field,0,0,84,90,194,186,South Africa
350,New Zealand,Afghanistan,"Gaddafi Stadium, Lahore",spin,T20,New Zealand,bat,0,0,83,70,171,181,Afghanistan
351,England,India,"MA Chidambaram Stadium, Chennai",spin,ODI,India,bat,0,1,85,92,305,311,India
352,Sri Lanka,New Zealand,Sydney Cricket Ground,balanced,ODI,Sri Lanka,bat,0,0,72,83,311,343,New Zealand
353,New Zealand,Bangladesh,"Eden Gardens, Kolkata",balanced,T20,New Zealand,bat,0,0,83,65,149,112,New Zealand
354,Afghanistan,South Africa,"Lord's, London",pace,T20,South Africa,field,0,0,70,84,112,137,South Africa
355,Afghanistan,India,Sydney Cricket Ground,balanced,T20,India,bat,0,0,70,92,166,179,India
356,South Africa,India,"Hagley Oval, Christchurch",pace,T20,India,field,0,0,84,92,163,186,India
357,South Africa,Australia,"MA Chidambaram Stadium, Chennai",spin,ODI,South Africa,bat,0,0,84,90,260,275,Australia
358,West Indies,Sri Lanka,Melbourne Cricket Ground,pace,ODI,West Indies,bat,0,0,68,72,222,157,West Indies
359,England,Afghanistan,"Wankhede Stadium, Mumbai",batting,ODI,Afghanistan,field,0,0,85,70,326,264,England
360,England,Australia,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,Australia,bat,0,0,85,90,210,220,Australia
361,New Zealand,Afghanistan,Melbourne Cricket Ground,pace,T20,New Zealand,field,0,0,83,70,209,178,New Zealand
362,England,Pakistan,"Gaddafi Stadium, Lahore",spin,ODI,England,bat,0,1,85,80,245,199,England
363,Bangladesh,New Zealand,"MA Chidambaram Stadium, Chennai",spin,T20,Bangladesh,bat,0,0,65,83,139,150,New Zealand
364,New Zealand,England,"Kensington Oval, Barbados",batting,T20,New Zealand,field,0,0,83,85,217,193,New Zealand
365,Bangladesh,New Zealand,"The Oval, London",balanced,ODI,New Zealand,field,0,0,65,83,310,289,Bangladesh
366,India,Sri Lanka,"MA Chidambaram Stadium, Chennai",spin,T20,Sri Lanka,field,1,0,92,72,184,172,India
367,India,England,Dubai International Stadium,spin,T20,England,field,0,0,92,85,174,132,India
368,West Indies,Bangladesh,"Kensington Oval, Barbados",batting,ODI,West Indies,field,1,0,68,65,281,221,West Indies
369,England,Australia,Melbourne Cricket Ground,pace,T20,Australia,bat,0,1,85,90,168,176,Australia
370,South Africa,Australia,Melbourne Cricket Ground,pace,T20,Australia,field,0,1,84,90,179,160,South Africa
371,India,South Africa,"Newlands, Cape Town",pace,T20,India,bat,0,1,92,84,184,142,India
372,Australia,England,"MA Chidambaram Stadium, Chennai",spin,ODI,Australia,bat,0,0,90,85,237,203,Australia
373,New Zealand,Australia,"The Oval, London",balanced,T20,Australia,field,0,0,83,90,151,102,New Zealand
374,New Zealand,India,"Wankhede Stadium, Mumbai",batting,ODI,New Zealand,bat,0,1,83,92,288,326,India
375,New Zealand,South Africa,"Hagley Oval, Christchurch",pace,T20,South Africa,field,1,0,83,84,117,137,South Africa
376,Australia,Bangladesh,"Hagley Oval, Christchurch",pace,ODI,Bangladesh,bat,0,0,90,65,253,175,Australia
377,New Zealand,Australia,Dubai International Stadium,spin,ODI,New Zealand,field,0,0,83,90,307,233,New Zealand
378,West Indies,India,"Hagley Oval, Christchurch",pace,T20,West Indies,bat,0,0,68,92,131,148,India
379,West Indies,Afghanistan,Melbourne Cricket Ground,pace,T20,Afghanistan,field,0,0,68,70,90,60,West Indies
380,Sri Lanka,India,"MA Chidambaram Stadium, Chennai",spin,T20,India,bat,0,1,72,92,161,189,India
381,India,New Zealand,"The Oval, London",balanced,T20,India,field,0,0,92,83,144,97,India
382,South Africa,India,"The Oval, London",balanced,T20,India,field,0,0,84,92,132,128,South Africa
383,England,Bangladesh,"Lord's, London",pace,T20,England,field,1,0,85,65,174,199,Bangladesh
384,England,West Indies,Melbourne Cricket Ground,pace,ODI,England,field,0,0,85,68,168,183,West Indies
385,Bangladesh,New Zealand,"Kensington Oval, Barbados",batting,T20,Bangladesh,bat,0,0,65,83,147,160,New Zealand
386,South Africa,Pakistan,"Hagley Oval, Christchurch",pace,ODI,Pakistan,field,0,0,84,80,277,219,South Africa
387,New Zealand,Australia,Dubai International Stadium,spin,ODI,New Zealand,field,0,0,83,90,226,159,New Zealand
388,New Zealand,Bangladesh,"M. Chinnaswamy Stadium, Bangalore",batting,T20,New Zealand,bat,0,0,83,65,162,164,Bangladesh
389,England,India,"Wankhede Stadium, Mumbai",batting,ODI,England,field,0,1,85,92,309,353,India
390,Australia,Sri Lanka,"MA Chidambaram Stadium, Chennai",spin,ODI,Australia,field,0,0,90,72,252,210,Australia
391,South Africa,Australia,Sydney Cricket Ground,balanced,T20,South Africa,bat,0,1,84,90,223,249,Australia
392,England,West Indies,"Lord's, London",pace,ODI,England,bat,1,0,85,68,231,154,England
393,South Africa,Sri Lanka,"Hagley Oval, Christchurch",pace,T20,Sri Lanka,field,0,0,84,72,133,104,South Africa
394,Pakistan,England,Sydney Cricket Ground,balanced,T20,Pakistan,bat,0,0,80,85,202,178,Pakistan
395,Australia,Bangladesh,Melbourne Cricket Ground,pace,ODI,Bangladesh,field,1,0,90,65,257,188,Australia
396,Pakistan,Australia,"Shere Bangla Stadium, Dhaka",spin,ODI,Australia,field,0,0,80,90,294,299,Australia
397,South Africa,Pakistan,Dubai International Stadium,spin,ODI,South Africa,field,0,1,84,80,269,229,South Africa
398,Australia,New Zealand,"Gaddafi Stadium, Lahore",spin,ODI,Australia,field,0,0,90,83,230,173,Australia
399,India,England,"Newlands, Cape Town",pace,T20,England,field,0,0,92,85,190,172,India
400,Bangladesh,Afghanistan,Dubai International Stadium,spin,T20,Bangladesh,field,0,0,65,70,163,142,Bangladesh
401,Pakistan,India,"Hagley Oval, Christchurch",pace,ODI,Pakistan,field,0,0,80,92,260,296,India
402,Afghanistan,England,"Newlands, Cape Town",pace,T20,Afghanistan,bat,0,0,70,85,108,125,England
403,Bangladesh,India,"Gaddafi Stadium, Lahore",spin,ODI,India,field,0,0,65,92,223,257,India
404,England,South Africa,"M. Chinnaswamy Stadium, Bangalore",batting,T20,South Africa,bat,0,0,85,84,164,160,England
405,Australia,Bangladesh,"Newlands, Cape Town",pace,ODI,Bangladesh,bat,0,0,90,65,242,284,Bangladesh
406,West Indies,South Africa,"Shere Bangla Stadium, Dhaka",spin,ODI,South Africa,field,0,0,68,84,309,235,West Indies
407,New Zealand,Pakistan,"Eden Gardens, Kolkata",balanced,T20,Pakistan,bat,0,0,83,80,118,86,New Zealand
408,West Indies,New Zealand,Melbourne Cricket Ground,pace,ODI,West Indies,field,0,0,68,83,237,171,West Indies
409,Bangladesh,Pakistan,"M. Chinnaswamy Stadium, Bangalore",batting,T20,Bangladesh,bat,0,0,65,80,212,184,Bangladesh
410,Australia,Bangladesh,Dubai International Stadium,spin,T20,Bangladesh,bat,0,0,90,65,168,165,Australia
411,Sri Lanka,England,"Eden Gardens, Kolkata",balanced,T20,Sri Lanka,field,0,0,72,85,166,180,England
412,Afghanistan,West Indies,"Gaddafi Stadium, Lahore",spin,ODI,Afghanistan,bat,0,0,70,68,244,181,Afghanistan
413,South Africa,West Indies,"MA Chidambaram Stadium, Chennai",spin,ODI,West Indies,field,0,0,84,68,315,328,West Indies
414,India,Afghanistan,"R. Premadasa Stadium, Colombo",spin,ODI,India,bat,0,0,92,70,171,101,India
415,India,Afghanistan,"Newlands, Cape Town",pace,T20,Afghanistan,bat,0,0,92,70,110,120,Afghanistan
416,Australia,England,Dubai International Stadium,spin,ODI,England,bat,0,0,90,85,224,247,England
417,South Africa,Australia,"The Oval, London",balanced,T20,South Africa,field,0,0,84,90,178,183,Australia
418,England,Pakistan,"Newlands, Cape Town",pace,ODI,Pakistan,bat,0,0,85,80,293,312,Pakistan
419,Sri Lanka,India,"Kensington Oval, Barbados",batting,T20,Sri Lanka,field,0,0,72,92,179,197,India
420,Sri Lanka,India,"R. Premadasa Stadium, Colombo",spin,ODI,India,bat,1,0,72,92,255,268,India
421,England,Pakistan,"Eden Gardens, Kolkata",balanced,ODI,England,field,0,0,85,80,223,170,England
422,South Africa,Bangladesh,"Kensington Oval, Barbados",batting,T20,Bangladesh,field,0,0,84,65,187,152,South Africa
423,South Africa,England,Dubai International Stadium,spin,ODI,England,field,0,0,84,85,244,179,South Africa
424,Pakistan,New Zealand,"Eden Gardens, Kolkata",balanced,ODI,Pakistan,bat,0,0,80,83,315,245,Pakistan
425,Bangladesh,India,"Lord's, London",pace,T20,Bangladesh,field,0,0,65,92,195,221,India
426,Sri Lanka,West Indies,"Newlands, Cape Town",pace,T20,Sri Lanka,field,0,0,72,68,205,195,Sri Lanka
427,Bangladesh,India,"Shere Bangla Stadium, Dhaka",spin,T20,Bangladesh,field,1,0,65,92,150,133,Bangladesh
428,India,England,"Lord's, London",pace,ODI,India,field,0,1,92,85,236,182,India
429,Australia,Bangladesh,"Lord's, London",pace,T20,Bangladesh,field,0,0,90,65,133,153,Bangladesh
430,West Indies,England,"M. Chinnaswamy Stadium, Bangalore",batting,ODI,West Indies,bat,0,0,68,85,268,221,West Indies
